124 (0.0, 3.4641016151377544, 0.0)
125 (0.5, 3.4641016151377544, 0.0)
126 (1.0, 3.4641016151377544, 0.0)
127 (1.5, 3.4641016151377544, 0.0)
128 (2.0, 3.4641016151377544, 0.0)
129 (2.5, 3.4641016151377544, 0.0)
130 (3.0, 3.4641016151377544, 0.0)
131 (3.5, 3.4641016151377544, 0.0)
132 (4.0, 3.4641016151377544, 0.0)
133 (4.5, 3.4641016151377544, 0.0)
134 (5.0, 3.4641016151377544, 0.0)
135 (5.5, 3.4641016151377544, 0.0)
136 (6.0, 3.4641016151377544, 0.0)
137 (6.5, 3.4641016151377544, 0.0)
138 (7.0, 3.4641016151377544, 0.0)
139 (7.5, 3.4641016151377544, 0.0)
140 (8.0, 3.4641016151377544, 0.0)
141 (8.5, 3.4641016151377544, 0.0)
142 (9.0, 3.4641016151377544, 0.0)
143 (9.5, 3.4641016151377544, 0.0)
144 (-2.0, 3.4641016151377544, 0.0)
145 (-1.75, 3.8971143170299736, 0.0)
146 (-0.75, 3.8971143170299736, 0.0)
147 (0.25, 3.8971143170299736, 0.0)
148 (1.25, 3.8971143170299736, 0.0)
149 (2.25, 3.8971143170299736, 0.0)
150 (3.25, 3.8971143170299736, 0.0)
151 (4.25, 3.8971143170299736, 0.0)
152 (5.25, 3.8971143170299736, 0.0)
153 (6.25, 3.8971143170299736, 0.0)
154 (7.25, 3.8971143170299736, 0.0)
155 (8.25, 3.8971143170299736, 0.0)
156 (9.25, 3.8971143170299736, 0.0)
157 (-2.0, 4.330127018922193, 0.0)
158 (-1.5, 4.330127018922193, 0.0)
159 (-1.0, 4.330127018922193, 0.0)
160 (-0.5, 4.330127018922193, 0.0)
161 (0.0, 4.330127018922193, 0.0)
162 (0.5, 4.330127018922193, 0.0)
163 (1.0, 4.330127018922193, 0.0)
164 (1.5, 4.330127018922193, 0.0)
165 (2.0, 4.330127018922193, 0.0)
166 (2.5, 4.330127018922193, 0.0)
167 (3.0, 4.330127018922193, 0.0)
168 (3.5, 4.330127018922193, 0.0)
169 (4.0, 4.330127018922193, 0.0)
170 (4.5, 4.330127018922193, 0.0)
171 (5.0, 4.330127018922193, 0.0)
172 (5.5, 4.330127018922193, 0.0)
173 (6.0, 4.330127018922193, 0.0)
174 (6.5, 4.330127018922193, 0.0)
175 (7.0, 4.330127018922193, 0.0)
176 (7.5, 4.330127018922193, 0.0)
177 (8.0, 4.330127018922193, 0.0)
178 (8.5, 4.330127018922193, 0.0)
179 (9.0, 4.330127018922193, 0.0)
180 (-2.5, 4.330127018922193, 0.0)
181 (-2.25, 4.763139720814412, 0.0)
182 (-1.25, 4.763139720814412, 0.0)
183 (-0.25, 4.763139720814412, 0.0)
184 (0.75, 4.763139720814412, 0.0)
185 (1.75, 4.763139720814412, 0.0)
186 (2.75, 4.763139720814412, 0.0)
187 (3.75, 4.763139720814412, 0.0)
188 (4.75, 4.763139720814412, 0.0)
189 (5.75, 4.763139720814412, 0.0)
190 (6.75, 4.763139720814412, 0.0)
191 (7.75, 4.763139720814412, 0.0)
192 (8.75, 4.763139720814412, 0.0)
193 (-2.5, 5.196152422706632, 0.0)
194 (-2.0, 5.196152422706632, 0.0)
195 (-1.5, 5.196152422706632, 0.0)
196 (-1.0, 5.196152422706632, 0.0)
197 (-0.5, 5.196152422706632, 0.0)
198 (0.0, 5.196152422706632, 0.0)
199 (0.5, 5.196152422706632, 0.0)
200 (1.0, 5.196152422706632, 0.0)
201 (1.5, 5.196152422706632, 0.0)
202 (2.0, 5.196152422706632, 0.0)
203 (2.5, 5.196152422706632, 0.0)
204 (3.0, 5.196152422706632, 0.0)
205 (3.5, 5.196152422706632, 0.0)
206 (4.0, 5.196152422706632, 0.0)
207 (4.5, 5.196152422706632, 0.0)
208 (5.0, 5.196152422706632, 0.0)
209 (5.5, 5.196152422706632, 0.0)
210 (6.0, 5.196152422706632, 0.0)
211 (6.5, 5.196152422706632, 0.0)
212 (7.0, 5.196152422706632, 0.0)
213 (7.5, 5.196152422706632, 0.0)
214 (8.0, 5.196152422706632, 0.0)
215 (8.5, 5.196152422706632, 0.0)
216 (-3.0, 5.196152422706632, 0.0)
217 (-2.75, 5.629165124598851, 0.0)
218 (-1.75, 5.629165124598851, 0.0)
219 (-0.75, 5.629165124598851, 0.0)
220 (0.25, 5.629165124598851, 0.0)
221 (1.25, 5.629165124598851, 0.0)
222 (2.25, 5.629165124598851, 0.0)
223 (3.25, 5.629165124598851, 0.0)
224 (4.25, 5.629165124598851, 0.0)
225 (5.25, 5.629165124598851, 0.0)
226 (6.25, 5.629165124598851, 0.0)
227 (7.25, 5.629165124598851, 0.0)
228 (8.25, 5.629165124598851, 0.0)
229 (-3.0, 6.06217782649107, 0.0)
230 (-2.5, 6.06217782649107, 0.0)
231 (-2.0, 6.06217782649107, 0.0)
232 (-1.5, 6.06217782649107, 0.0)
233 (-1.0, 6.06217782649107, 0.0)
234 (-0.5, 6.06217782649107, 0.0)
235 (0.0, 6.06217782649107, 0.0)
236 (0.5, 6.06217782649107, 0.0)
237 (1.0, 6.06217782649107, 0.0)
238 (1.5, 6.06217782649107, 0.0)
239 (2.0, 6.06217782649107, 0.0)
240 (2.5, 6.06217782649107, 0.0)
241 (3.0, 6.06217782649107, 0.0)
242 (3.5, 6.06217782649107, 0.0)
243 (4.0, 6.06217782649107, 0.0)
244 (4.5, 6.06217782649107, 0.0)
245 (5.0, 6.06217782649107, 0.0)
246 (5.5, 6.06217782649107, 0.0)
247 (6.0, 6.06217782649107, 0.0)
248 (6.5, 6.06217782649107, 0.0)
249 (7.0, 6.06217782649107, 0.0)
250 (7.5, 6.06217782649107, 0.0)
251 (8.0, 6.06217782649107, 0.0)
252 (-3.5, 6.06217782649107, 0.0)
253 (-3.25, 6.495190528383289, 0.0)
254 (-2.25, 6.495190528383289, 0.0)
255 (-1.25, 6.495190528383289, 0.0)
256 (-0.25, 6.495190528383289, 0.0)
257 (0.75, 6.495190528383289, 0.0)
258 (1.75, 6.495190528383289, 0.0)
259 (2.75, 6.495190528383289, 0.0)
260 (3.75, 6.495190528383289, 0.0)
261 (4.75, 6.495190528383289, 0.0)
262 (5.75, 6.495190528383289, 0.0)
263 (6.75, 6.495190528383289, 0.0)
264 (7.75, 6.495190528383289, 0.0)
265 (-3.5, 6.928203230275509, 0.0)
266 (-3.0, 6.928203230275509, 0.0)
267 (-2.5, 6.928203230275509, 0.0)
268 (-2.0, 6.928203230275509, 0.0)
269 (-1.5, 6.928203230275509, 0.0)
270 (-1.0, 6.928203230275509, 0.0)
271 (-0.5, 6.928203230275509, 0.0)
272 (0.0, 6.928203230275509, 0.0)
273 (0.5, 6.928203230275509, 0.0)
274 (1.0, 6.928203230275509, 0.0)
275 (1.5, 6.928203230275509, 0.0)
276 (2.0, 6.928203230275509, 0.0)
277 (2.5, 6.928203230275509, 0.0)
278 (3.0, 6.928203230275509, 0.0)
279 (3.5, 6.928203230275509, 0.0)
280 (4.0, 6.928203230275509, 0.0)
281 (4.5, 6.928203230275509, 0.0)
282 (5.0, 6.928203230275509, 0.0)
283 (5.5, 6.928203230275509, 0.0)
284 (6.0, 6.928203230275509, 0.0)
285 (6.5, 6.928203230275509, 0.0)
286 (7.0, 6.928203230275509, 0.0)
287 (7.5, 6.928203230275509, 0.0)
288 (-4.0, 6.928203230275509, 0.0)
289 (-3.75, 7.361215932167728, 0.0)
290 (-2.75, 7.361215932167728, 0.0)
291 (-1.75, 7.361215932167728, 0.0)
292 (-0.75, 7.361215932167728, 0.0)
293 (0.25, 7.361215932167728, 0.0)
294 (1.25, 7.361215932167728, 0.0)
295 (2.25, 7.361215932167728, 0.0)
296 (3.25, 7.361215932167728, 0.0)
297 (4.25, 7.361215932167728, 0.0)
298 (5.25, 7.361215932167728, 0.0)
299 (6.25, 7.361215932167728, 0.0)
300 (7.25, 7.361215932167728, 0.0)
301 (-4.0, 7.794228634059947, 0.0)
302 (-3.5, 7.794228634059947, 0.0)
303 (-3.0, 7.794228634059947, 0.0)
304 (-2.5, 7.794228634059947, 0.0)
305 (-2.0, 7.794228634059947, 0.0)
306 (-1.5, 7.794228634059947, 0.0)
307 (-1.0, 7.794228634059947, 0.0)
308 (-0.5, 7.794228634059947, 0.0)
309 (0.0, 7.794228634059947, 0.0)
310 (0.5, 7.794228634059947, 0.0)
311 (1.0, 7.794228634059947, 0.0)
312 (1.5, 7.794228634059947, 0.0)
313 (2.0, 7.794228634059947, 0.0)
314 (2.5, 7.794228634059947, 0.0)
315 (3.0, 7.794228634059947, 0.0)
316 (3.5, 7.794228634059947, 0.0)
317 (4.0, 7.794228634059947, 0.0)
318 (4.5, 7.794228634059947, 0.0)
319 (5.0, 7.794228634059947, 0.0)
320 (5.5, 7.794228634059947, 0.0)
321 (6.0, 7.794228634059947, 0.0)
322 (6.5, 7.794228634059947, 0.0)
323 (7.0, 7.794228634059947, 0.0)
324 (-4.5, 7.794228634059947, 0.0)
325 (-4.25, 8.227241335952167, 0.0)
326 (-3.25, 8.227241335952167, 0.0)
327 (-2.25, 8.227241335952167, 0.0)
328 (-1.25, 8.227241335952167, 0.0)
329 (-0.25, 8.227241335952167, 0.0)
330 (0.75, 8.227241335952167, 0.0)
331 (1.75, 8.227241335952167, 0.0)
332 (2.75, 8.227241335952167, 0.0)
333 (3.75, 8.227241335952167, 0.0)
334 (4.75, 8.227241335952167, 0.0)
335 (5.75, 8.227241335952167, 0.0)
336 (6.75, 8.227241335952167, 0.0)
337 (-4.5, 8.660254037844386, 0.0)
338 (-4.0, 8.660254037844386, 0.0)
339 (-3.5, 8.660254037844386, 0.0)
340 (-3.0, 8.660254037844386, 0.0)
341 (-2.5, 8.660254037844386, 0.0)
342 (-2.0, 8.660254037844386, 0.0)
343 (-1.5, 8.660254037844386, 0.0)
